,rar,alpha,gamma,epochs,ticker,perf
1396,0.2,0.8,0.8,80,QQQ,1.0010475390336544
1397,0.2,0.8,0.8,80,SPY,1.0006299542726942
1398,0.2,0.8,0.8,80,VGT,0.9999557563834228
1399,0.2,0.8,0.8,80,XLI,1.0008129667409087
1400,0.2,0.8,0.9,20,AAPL,0.9963490304499965
1401,0.2,0.8,0.9,20,AMZN,0.993703416050216
1402,0.2,0.8,0.9,20,DJIA,1.0007946705577873
1403,0.2,0.8,0.9,20,QQQ,1.001247679647669
1404,0.2,0.8,0.9,20,SPY,0.9995745005621134
1405,0.2,0.8,0.9,20,VGT,0.9996993109901184
1406,0.2,0.8,0.9,20,XLI,1.001019109472384
1407,0.2,0.8,0.9,40,AAPL,0.9946229171169964
1408,0.2,0.8,0.9,40,AMZN,1.0033909677747928
1409,0.2,0.8,0.9,40,DJIA,0.9995612926038288
1410,0.2,0.8,0.9,40,QQQ,0.999442575977997
1411,0.2,0.8,0.9,40,SPY,1.000393012815395
1412,0.2,0.8,0.9,40,VGT,0.9985921644546312
1413,0.2,0.8,0.9,40,XLI,0.9992367253738609
1414,0.2,0.8,0.9,60,AAPL,1.0005828910269785
1415,0.2,0.8,0.9,60,AMZN,0.9975107268815018
1416,0.2,0.8,0.9,60,DJIA,1.000257534587213
1417,0.2,0.8,0.9,60,QQQ,0.9997309673625142
1418,0.2,0.8,0.9,60,SPY,1.0001125533430848
1419,0.2,0.8,0.9,60,VGT,0.9992609247430836
1420,0.2,0.8,0.9,60,XLI,1.0017552639952088
1421,0.2,0.8,0.9,80,AAPL,0.996982138154386
1422,0.2,0.8,0.9,80,AMZN,0.9962937828650008
1423,0.2,0.8,0.9,80,DJIA,1.0005499983489587
1424,0.2,0.8,0.9,80,QQQ,0.9991580315806696
1425,0.2,0.8,0.9,80,SPY,0.9996478239235096
1426,0.2,0.8,0.9,80,VGT,1.001433173722312
1427,0.2,0.8,0.9,80,XLI,1.0002992008085496
1428,0.2,0.9,0.7,20,AAPL,0.9965706068194627
1429,0.2,0.9,0.7,20,AMZN,0.9970283036885198
1430,0.2,0.9,0.7,20,DJIA,1.0012684996206378
1431,0.2,0.9,0.7,20,QQQ,0.999593598967062
1432,0.2,0.9,0.7,20,SPY,0.9997104422649452
1433,0.2,0.9,0.7,20,VGT,1.000648257574832
1434,0.2,0.9,0.7,20,XLI,1.0005942091373596
1435,0.2,0.9,0.7,40,AAPL,0.9993063963020896
1436,0.2,0.9,0.7,40,AMZN,0.9935731656077716
1437,0.2,0.9,0.7,40,DJIA,0.9997223864639521
1438,0.2,0.9,0.7,40,QQQ,0.9978886584627092
1439,0.2,0.9,0.7,40,SPY,1.0007044375119565
1440,0.2,0.9,0.7,40,VGT,0.9994334216052696
1441,0.2,0.9,0.7,40,XLI,1.0000109491100333
1442,0.2,0.9,0.7,60,AAPL,0.997088357754182
1443,0.2,0.9,0.7,60,AMZN,0.9958205268585836
1444,0.2,0.9,0.7,60,DJIA,1.000528636987734
1445,0.2,0.9,0.7,60,QQQ,0.9991821924289525
1446,0.2,0.9,0.7,60,SPY,1.0001338529184485
1447,0.2,0.9,0.7,60,VGT,0.9993970770758892
1448,0.2,0.9,0.7,60,XLI,1.0021131033708297
1449,0.2,0.9,0.7,80,AAPL,0.9989946186977836
1450,0.2,0.9,0.7,80,AMZN,0.9975568174583976
1451,0.2,0.9,0.7,80,DJIA,0.999941794189572
1452,0.2,0.9,0.7,80,QQQ,0.9997192849025656
1453,0.2,0.9,0.7,80,SPY,1.0003279742959017
1454,0.2,0.9,0.7,80,VGT,1.001284478860995
1455,0.2,0.9,0.7,80,XLI,0.9990921971214136
1456,0.2,0.9,0.8,20,AAPL,1.0007252156626951
1457,0.2,0.9,0.8,20,AMZN,0.9966047032759964
1458,0.2,0.9,0.8,20,DJIA,1.000377798545837
1459,0.2,0.9,0.8,20,QQQ,1.0002237885306715
1460,0.2,0.9,0.8,20,SPY,0.9996611248606014
1461,0.2,0.9,0.8,20,VGT,0.998852092428922
1462,0.2,0.9,0.8,20,XLI,0.999769245166482
1463,0.2,0.9,0.8,40,AAPL,1.0017463510315652
1464,0.2,0.9,0.8,40,AMZN,0.9986171553710799
1465,0.2,0.9,0.8,40,DJIA,1.0004593132589898
1466,0.2,0.9,0.8,40,QQQ,1.0003313980482065
1467,0.2,0.9,0.8,40,SPY,1.0006830425353823
1468,0.2,0.9,0.8,40,VGT,0.998434427102336
1469,0.2,0.9,0.8,40,XLI,0.9987261599505884
1470,0.2,0.9,0.8,60,AAPL,1.0007786605550832
1471,0.2,0.9,0.8,60,AMZN,1.0048165926076826
1472,0.2,0.9,0.8,60,DJIA,0.9998099279775564
1473,0.2,0.9,0.8,60,QQQ,1.0002192428952341
1474,0.2,0.9,0.8,60,SPY,1.0010053881599068
1475,0.2,0.9,0.8,60,VGT,1.0007428633274622
1476,0.2,0.9,0.8,60,XLI,1.0007971326433207
1477,0.2,0.9,0.8,80,AAPL,0.999949707808788
1478,0.2,0.9,0.8,80,AMZN,0.9974289861346304
1479,0.2,0.9,0.8,80,DJIA,1.0012953814924872
1480,0.2,0.9,0.8,80,QQQ,1.0002297314626072
1481,0.2,0.9,0.8,80,SPY,1.0009507132244655
1482,0.2,0.9,0.8,80,VGT,1.000523836041134
1483,0.2,0.9,0.8,80,XLI,1.0021973647270208
1484,0.2,0.9,0.9,20,AAPL,1.0015632489435142
1485,0.2,0.9,0.9,20,AMZN,0.9968872308730474
1486,0.2,0.9,0.9,20,DJIA,1.0005450625221364
1487,0.2,0.9,0.9,20,QQQ,1.0015473466842948
1488,0.2,0.9,0.9,20,SPY,1.00083369108787
1489,0.2,0.9,0.9,20,VGT,1.0019452178664257
1490,0.2,0.9,0.9,20,XLI,1.001277882797732
1491,0.2,0.9,0.9,40,AAPL,0.9987072509295276
1492,0.2,0.9,0.9,40,AMZN,0.997021428298596
1493,0.2,0.9,0.9,40,DJIA,1.0005296507316508
1494,0.2,0.9,0.9,40,QQQ,0.9992203969913908
1495,0.2,0.9,0.9,40,SPY,0.9997560088954092
1496,0.2,0.9,0.9,40,VGT,1.00081845890118
1497,0.2,0.9,0.9,40,XLI,0.9991836081528752
1498,0.2,0.9,0.9,60,AAPL,1.0003285039111436
1499,0.2,0.9,0.9,60,AMZN,0.9941570644631468
1500,0.2,0.9,0.9,60,DJIA,0.9992430715967218
1501,0.2,0.9,0.9,60,QQQ,0.9999555076033274
1502,0.2,0.9,0.9,60,SPY,1.000257879512289
1503,0.2,0.9,0.9,60,VGT,0.9993187233678572
1504,0.2,0.9,0.9,60,XLI,1.002612083325535
1505,0.2,0.9,0.9,80,AAPL,0.9959794092744159
1506,0.2,0.9,0.9,80,AMZN,0.9952594186475856
1507,0.2,0.9,0.9,80,DJIA,1.000791479191034
1508,0.2,0.9,0.9,80,QQQ,1.0004338694058401
1509,0.2,0.9,0.9,80,SPY,1.000137242171955
1510,0.2,0.9,0.9,80,VGT,1.0006330441947384
1511,0.2,0.9,0.9,80,XLI,0.9997653521495812
1512,0.3,0.1,0.7,20,AAPL,1.0017658619098009
1513,0.3,0.1,0.7,20,AMZN,1.0003034084108935
1514,0.3,0.1,0.7,20,DJIA,1.000750639310103
1515,0.3,0.1,0.7,20,QQQ,1.0006919447625704
1516,0.3,0.1,0.7,20,SPY,1.0012510512962258
1517,0.3,0.1,0.7,20,VGT,0.9978535256113726
1518,0.3,0.1,0.7,20,XLI,1.0006288719609198
1519,0.3,0.1,0.7,40,AAPL,1.000467118931404
1520,0.3,0.1,0.7,40,AMZN,0.9964501343247478
1521,0.3,0.1,0.7,40,DJIA,1.0009111675027842
1522,0.3,0.1,0.7,40,QQQ,1.0003483690100858
1523,0.3,0.1,0.7,40,SPY,0.999787174964312
1524,0.3,0.1,0.7,40,VGT,0.9995337618333561
1525,0.3,0.1,0.7,40,XLI,1.0014114432237171
1526,0.3,0.1,0.7,60,AAPL,1.0019869474395633
1527,0.3,0.1,0.7,60,AMZN,0.9996746921989788
1528,0.3,0.1,0.7,60,DJIA,1.0009671147460983
1529,0.3,0.1,0.7,60,QQQ,0.9997711263713178
1530,0.3,0.1,0.7,60,SPY,1.0008092934837454
1531,0.3,0.1,0.7,60,VGT,0.9994875805401404
1532,0.3,0.1,0.7,60,XLI,1.0009185648243468
1533,0.3,0.1,0.7,80,AAPL,1.0025427573297938
1534,0.3,0.1,0.7,80,AMZN,1.0003298913943035
1535,0.3,0.1,0.7,80,DJIA,1.0003801141065938
1536,0.3,0.1,0.7,80,QQQ,1.0005132765276294
1537,0.3,0.1,0.7,80,SPY,1.0004727782690104
1538,0.3,0.1,0.7,80,VGT,1.0008526737319126
1539,0.3,0.1,0.7,80,XLI,1.0018688914260043
1540,0.3,0.1,0.8,20,AAPL,1.0044128377236743
1541,0.3,0.1,0.8,20,AMZN,0.997809806343184
1542,0.3,0.1,0.8,20,DJIA,1.000335893083387
1543,0.3,0.1,0.8,20,QQQ,1.000324517689508
1544,0.3,0.1,0.8,20,SPY,1.0003664008989803
1545,0.3,0.1,0.8,20,VGT,0.9999319718390998
1546,0.3,0.1,0.8,20,XLI,1.0001017424993914
1547,0.3,0.1,0.8,40,AAPL,1.0001300253254413
1548,0.3,0.1,0.8,40,AMZN,0.997809806343184
1549,0.3,0.1,0.8,40,DJIA,0.9998951272631441
1550,0.3,0.1,0.8,40,QQQ,1.0007103218645947
1551,0.3,0.1,0.8,40,SPY,1.0001652097897706
1552,0.3,0.1,0.8,40,VGT,0.999460007925272
1553,0.3,0.1,0.8,40,XLI,0.999630182110838
1554,0.3,0.1,0.8,60,AAPL,1.0033324995351185
1555,0.3,0.1,0.8,60,AMZN,0.9936145452693496
1556,0.3,0.1,0.8,60,DJIA,1.0005734264504476
1557,0.3,0.1,0.8,60,QQQ,0.9998227467488536
1558,0.3,0.1,0.8,60,SPY,1.0002330952822092
1559,0.3,0.1,0.8,60,VGT,0.9982502343541344
1560,0.3,0.1,0.8,60,XLI,0.9993241498062848
1561,0.3,0.1,0.8,80,AAPL,1.0029426972963222
1562,0.3,0.1,0.8,80,AMZN,0.9988117034415148
1563,0.3,0.1,0.8,80,DJIA,1.0002723900243915
1564,0.3,0.1,0.8,80,QQQ,0.9983488023488728
1565,0.3,0.1,0.8,80,SPY,0.9997501592949146
1566,0.3,0.1,0.8,80,VGT,0.9991389122127748
1567,0.3,0.1,0.8,80,XLI,0.9996329521420954
1568,0.3,0.1,0.9,20,AAPL,1.000505866950347
1569,0.3,0.1,0.9,20,AMZN,0.9979839828879186
1570,0.3,0.1,0.9,20,DJIA,1.0000672302103386
1571,0.3,0.1,0.9,20,QQQ,0.9988680394957352
1572,0.3,0.1,0.9,20,SPY,0.9998065464310154
1573,0.3,0.1,0.9,20,VGT,1.0008883985538999
1574,0.3,0.1,0.9,20,XLI,0.9996783207621326
1575,0.3,0.1,0.9,40,AAPL,1.0035084750082357
1576,0.3,0.1,0.9,40,AMZN,1.0038996193071144
1577,0.3,0.1,0.9,40,DJIA,1.000484757205643
1578,0.3,0.1,0.9,40,QQQ,1.0001014720253285
1579,0.3,0.1,0.9,40,SPY,1.0001076175857564
1580,0.3,0.1,0.9,40,VGT,1.0002717722409489
1581,0.3,0.1,0.9,40,XLI,0.9980764940388178
1582,0.3,0.1,0.9,60,AAPL,1.0010177183693931
1583,0.3,0.1,0.9,60,AMZN,0.9990533606651304
1584,0.3,0.1,0.9,60,DJIA,1.0010761663144554
1585,0.3,0.1,0.9,60,QQQ,1.0009443159658813
1586,0.3,0.1,0.9,60,SPY,1.0008816578119275
1587,0.3,0.1,0.9,60,VGT,0.9991040864029213
1588,0.3,0.1,0.9,60,XLI,0.9996177169701844
1589,0.3,0.1,0.9,80,AAPL,1.002055004252371
1590,0.3,0.1,0.9,80,AMZN,0.9977923632243036
1591,0.3,0.1,0.9,80,DJIA,1.0005891094597044
1592,0.3,0.1,0.9,80,QQQ,1.0009419193370799
1593,0.3,0.1,0.9,80,SPY,0.9998227947633768
1594,0.3,0.1,0.9,80,VGT,0.999896255745386
1595,0.3,0.1,0.9,80,XLI,0.9991822605701024
1596,0.3,0.2,0.7,20,AAPL,0.9985982184406588
1597,0.3,0.2,0.7,20,AMZN,0.9974394265415512
1598,0.3,0.2,0.7,20,DJIA,1.0002632065634325
1599,0.3,0.2,0.7,20,QQQ,0.9992613342412812
1600,0.3,0.2,0.7,20,SPY,1.0000258336433872
1601,0.3,0.2,0.7,20,VGT,1.0021183257077315
1602,0.3,0.2,0.7,20,XLI,1.0005208968912012
1603,0.3,0.2,0.7,40,AAPL,1.0007292462118034
1604,0.3,0.2,0.7,40,AMZN,0.998773888796934
1605,0.3,0.2,0.7,40,DJIA,1.0010608939033638
1606,0.3,0.2,0.7,40,QQQ,1.0007361453188357
1607,0.3,0.2,0.7,40,SPY,0.9993880916193048
1608,0.3,0.2,0.7,40,VGT,0.9975134546330551
1609,0.3,0.2,0.7,40,XLI,1.0006707593254605
1610,0.3,0.2,0.7,60,AAPL,0.9999091852155312
1611,0.3,0.2,0.7,60,AMZN,1.0013965954087671
1612,0.3,0.2,0.7,60,DJIA,1.0008972225778472
1613,0.3,0.2,0.7,60,QQQ,1.0018331291924416
1614,0.3,0.2,0.7,60,SPY,0.9997518714955748
1615,0.3,0.2,0.7,60,VGT,1.000431866226995
1616,0.3,0.2,0.7,60,XLI,1.0002664470605855
1617,0.3,0.2,0.7,80,AAPL,0.995783252738084
1618,0.3,0.2,0.7,80,AMZN,1.003958442087572
1619,0.3,0.2,0.7,80,DJIA,1.0009176670510822
1620,0.3,0.2,0.7,80,QQQ,1.0002734367745445
1621,0.3,0.2,0.7,80,SPY,1.0003046712951316
1622,0.3,0.2,0.7,80,VGT,0.998053071392038
1623,0.3,0.2,0.7,80,XLI,0.9999137734189304
1624,0.3,0.2,0.8,20,AAPL,1.0034045491401338
1625,0.3,0.2,0.8,20,AMZN,0.9936076698794264
1626,0.3,0.2,0.8,20,DJIA,1.0005170275269757
1627,0.3,0.2,0.8,20,QQQ,0.9999342916900652
1628,0.3,0.2,0.8,20,SPY,1.0010884625291658
1629,0.3,0.2,0.8,20,VGT,1.0007123492845436
1630,0.3,0.2,0.8,20,XLI,0.9998807576409816
1631,0.3,0.2,0.8,40,AAPL,1.0003496477753162
1632,0.3,0.2,0.8,40,AMZN,1.0050424618988811
1633,0.3,0.2,0.8,40,DJIA,0.9999325696466188
1634,0.3,0.2,0.8,40,QQQ,1.0018160874813729
1635,0.3,0.2,0.8,40,SPY,1.000825366077037
1636,0.3,0.2,0.8,40,VGT,0.9976554723654144
1637,0.3,0.2,0.8,40,XLI,0.9983448501749984
1638,0.3,0.2,0.8,60,AAPL,1.0022507737804764
1639,0.3,0.2,0.8,60,AMZN,1.0036248583542355
1640,0.3,0.2,0.8,60,DJIA,1.0002892261569596
1641,0.3,0.2,0.8,60,QQQ,1.0003490234400905
1642,0.3,0.2,0.8,60,SPY,1.0003207438884227
1643,0.3,0.2,0.8,60,VGT,1.0017549415118414
1644,0.3,0.2,0.8,60,XLI,0.9987468228864476
1645,0.3,0.2,0.8,80,AAPL,1.0002441549958518
1646,0.3,0.2,0.8,80,AMZN,0.9996036465031004
1647,0.3,0.2,0.8,80,DJIA,1.0012772178737652
1648,0.3,0.2,0.8,80,QQQ,1.0016940185981928
1649,0.3,0.2,0.8,80,SPY,0.9999179750440476
1650,0.3,0.2,0.8,80,VGT,1.0011544450476653
1651,0.3,0.2,0.8,80,XLI,1.000241572928559
1652,0.3,0.2,0.9,20,AAPL,0.9994241411957046
1653,0.3,0.2,0.9,20,AMZN,0.9981472097375894
1654,0.3,0.2,0.9,20,DJIA,0.9998284886113282
1655,0.3,0.2,0.9,20,QQQ,0.9992794106592494
1656,0.3,0.2,0.9,20,SPY,0.9998078368579056
1657,0.3,0.2,0.9,20,VGT,0.99933146664665
1658,0.3,0.2,0.9,20,XLI,0.999483145857119
1659,0.3,0.2,0.9,40,AAPL,0.9990905589814704
1660,0.3,0.2,0.9,40,AMZN,0.9957130670605164
1661,0.3,0.2,0.9,40,DJIA,1.0003860132812044
1662,0.3,0.2,0.9,40,QQQ,1.0006668288002265
1663,0.3,0.2,0.9,40,SPY,1.0009562364524007
1664,0.3,0.2,0.9,40,VGT,1.0004988906364831
1665,0.3,0.2,0.9,40,XLI,0.9982899923262644
1666,0.3,0.2,0.9,60,AAPL,1.0033324995351185
1667,0.3,0.2,0.9,60,AMZN,0.9951483938325202
1668,0.3,0.2,0.9,60,DJIA,0.9996315332205624
1669,0.3,0.2,0.9,60,QQQ,0.9988125456000636
1670,0.3,0.2,0.9,60,SPY,0.999289893647735
1671,0.3,0.2,0.9,60,VGT,1.001543944236808
1672,0.3,0.2,0.9,60,XLI,1.0001172584177138
1673,0.3,0.2,0.9,80,AAPL,1.0025427573297938
1674,0.3,0.2,0.9,80,AMZN,1.000739613704944
1675,0.3,0.2,0.9,80,DJIA,1.0003104873912216
1676,0.3,0.2,0.9,80,QQQ,1.0015838355788835
1677,0.3,0.2,0.9,80,SPY,1.0013299882656508
1678,0.3,0.2,0.9,80,VGT,0.9989111304684816
1679,0.3,0.2,0.9,80,XLI,0.9998842950457618
1680,0.3,0.3,0.7,20,AAPL,1.0016938123047858
1681,0.3,0.3,0.7,20,AMZN,1.0020426274175271
1682,0.3,0.3,0.7,20,DJIA,1.0011778014465256
1683,0.3,0.3,0.7,20,QQQ,1.000665962122653
1684,0.3,0.3,0.7,20,SPY,1.0008109102831957
1685,0.3,0.3,0.7,20,VGT,0.9991777879413676
1686,0.3,0.3,0.7,20,XLI,0.999916880345879
1687,0.3,0.3,0.7,40,AAPL,1.0022442135190468
1688,0.3,0.3,0.7,40,AMZN,0.9993085140245224
1689,0.3,0.3,0.7,40,DJIA,0.9994259628083444
1690,0.3,0.3,0.7,40,QQQ,1.0003006221506865
1691,0.3,0.3,0.7,40,SPY,1.0004524778957908
1692,0.3,0.3,0.7,40,VGT,0.9989793942927572
1693,0.3,0.3,0.7,40,XLI,0.998797731568998
1694,0.3,0.3,0.7,60,AAPL,1.0029559310898812
1695,0.3,0.3,0.7,60,AMZN,0.9999584930163866
1696,0.3,0.3,0.7,60,DJIA,1.0007028099462287
1697,0.3,0.3,0.7,60,QQQ,1.0017108834362882
1698,0.3,0.3,0.7,60,SPY,1.0013299882656508
1699,0.3,0.3,0.7,60,VGT,0.9982287802587404
1700,0.3,0.3,0.7,60,XLI,1.0025158434558008
1701,0.3,0.3,0.7,80,AAPL,1.0024549442188997
1702,0.3,0.3,0.7,80,AMZN,0.9953204059026494
1703,0.3,0.3,0.7,80,DJIA,1.0007953255411417
1704,0.3,0.3,0.7,80,QQQ,1.0016940185981928
1705,0.3,0.3,0.7,80,SPY,1.0001454466759958
1706,0.3,0.3,0.7,80,VGT,1.002511674065333
1707,0.3,0.3,0.7,80,XLI,0.9998527765820058
1708,0.3,0.3,0.8,20,AAPL,0.999307783868176
1709,0.3,0.3,0.8,20,AMZN,1.0084628410639034
1710,0.3,0.3,0.8,20,DJIA,1.0004251243919502
1711,0.3,0.3,0.8,20,QQQ,1.0013080375501329
1712,0.3,0.3,0.8,20,SPY,1.0006587805013991
1713,0.3,0.3,0.8,20,VGT,1.0006637589879397
1714,0.3,0.3,0.8,20,XLI,0.99864577289487
1715,0.3,0.3,0.8,40,AAPL,0.9989008966319904
1716,0.3,0.3,0.8,40,AMZN,0.9968772997542688
1717,0.3,0.3,0.8,40,DJIA,1.000168865342408
1718,0.3,0.3,0.8,40,QQQ,1.0025657901136844
1719,0.3,0.3,0.8,40,SPY,1.0005333028049457
1720,0.3,0.3,0.8,40,VGT,1.0007716666288446
1721,0.3,0.3,0.8,40,XLI,0.9998821988058928
1722,0.3,0.3,0.8,60,AAPL,1.0019869474395633
1723,0.3,0.3,0.8,60,AMZN,0.9992079296163788
1724,0.3,0.3,0.8,60,DJIA,0.9995146256774012
1725,0.3,0.3,0.8,60,QQQ,1.0012987605626331
1726,0.3,0.3,0.8,60,SPY,1.0000817939846016
1727,0.3,0.3,0.8,60,VGT,1.0016679729982143
1728,0.3,0.3,0.8,60,XLI,1.0023368582604957
1729,0.3,0.3,0.8,80,AAPL,1.0027741504933416
1730,0.3,0.3,0.8,80,AMZN,1.0003146127500284
1731,0.3,0.3,0.8,80,DJIA,1.0009611362350077
1732,0.3,0.3,0.8,80,QQQ,1.0020125049192792
1733,0.3,0.3,0.8,80,SPY,0.9993807658106164
1734,0.3,0.3,0.8,80,VGT,0.9993499094878078
1735,0.3,0.3,0.8,80,XLI,0.9987364165528086
1736,0.3,0.3,0.9,20,AAPL,1.000162080933804
1737,0.3,0.3,0.9,20,AMZN,1.0031041112285306
1738,0.3,0.3,0.9,20,DJIA,0.9998546763582764
1739,0.3,0.3,0.9,20,QQQ,1.0006327365344394
1740,0.3,0.3,0.9,20,SPY,1.0002311370468504
1741,0.3,0.3,0.9,20,VGT,1.0001021818937208
1742,0.3,0.3,0.9,20,XLI,0.9985792921447149
1743,0.3,0.3,0.9,40,AAPL,1.0001162062999274
1744,0.3,0.3,0.9,40,AMZN,0.9953864860391388
1745,0.3,0.3,0.9,40,DJIA,0.9994506773139954
1746,0.3,0.3,0.9,40,QQQ,1.0001181423031509
1747,0.3,0.3,0.9,40,SPY,1.000891137679511
1748,0.3,0.3,0.9,40,VGT,0.9991805897170476
1749,0.3,0.3,0.9,40,XLI,1.0001891669318157
1750,0.3,0.3,0.9,60,AAPL,1.002737139291813
1751,0.3,0.3,0.9,60,AMZN,0.9961980366942104
1752,0.3,0.3,0.9,60,DJIA,1.000047293191196
1753,0.3,0.3,0.9,60,QQQ,0.9995816954158948
1754,0.3,0.3,0.9,60,SPY,0.9998637017979106
1755,0.3,0.3,0.9,60,VGT,0.9997905650858606
1756,0.3,0.3,0.9,60,XLI,0.9989663104306648
1757,0.3,0.3,0.9,80,AAPL,0.9997059870172896
1758,0.3,0.3,0.9,80,AMZN,0.996310844017774
1759,0.3,0.3,0.9,80,DJIA,0.9999525413720066
1760,0.3,0.3,0.9,80,QQQ,1.0009613576769498
1761,0.3,0.3,0.9,80,SPY,0.9997258972609304
1762,0.3,0.3,0.9,80,VGT,0.9982777109579982
1763,0.3,0.3,0.9,80,XLI,1.0005970166014715
1764,0.3,0.4,0.7,20,AAPL,1.0024919554204283
1765,0.3,0.4,0.7,20,AMZN,1.0015712812416446
1766,0.3,0.4,0.7,20,DJIA,1.0004712228788712
1767,0.3,0.4,0.7,20,QQQ,0.999937776087658
1768,0.3,0.4,0.7,20,SPY,1.0010174438601538
1769,0.3,0.4,0.7,20,VGT,0.9989070194518296
1770,0.3,0.4,0.7,20,XLI,1.0002528215014317
1771,0.3,0.4,0.7,40,AAPL,1.0032248923692355
1772,0.3,0.4,0.7,40,AMZN,0.9958519754013831
1773,0.3,0.4,0.7,40,DJIA,0.9997316046311566
1774,0.3,0.4,0.7,40,QQQ,0.9994279839576212
1775,0.3,0.4,0.7,40,SPY,1.0007635410719775
1776,0.3,0.4,0.7,40,VGT,0.9996576334858459
1777,0.3,0.4,0.7,40,XLI,1.000392146587059
1778,0.3,0.4,0.7,60,AAPL,1.0019767436372542
1779,0.3,0.4,0.7,60,AMZN,0.9955206834646874
1780,0.3,0.4,0.7,60,DJIA,1.000444492971586
1781,0.3,0.4,0.7,60,QQQ,1.0005137717719574
1782,0.3,0.4,0.7,60,SPY,1.0010148680274895
1783,0.3,0.4,0.7,60,VGT,1.0002530675515973
1784,0.3,0.4,0.7,60,XLI,1.0018823485373112
1785,0.3,0.4,0.7,80,AAPL,0.9990242012291763
1786,0.3,0.4,0.7,80,AMZN,1.0016194089711106
1787,0.3,0.4,0.7,80,DJIA,1.0003713958534666
1788,0.3,0.4,0.7,80,QQQ,1.000902635849499
1789,0.3,0.4,0.7,80,SPY,1.0007681153089318
1790,0.3,0.4,0.7,80,VGT,1.0010265322047105
1791,0.3,0.4,0.7,80,XLI,1.0002221827097642
1792,0.3,0.4,0.8,20,AAPL,0.9997005028275204
1793,0.3,0.4,0.8,20,AMZN,0.9948932404731284
1794,0.3,0.4,0.8,20,DJIA,1.0002047787106525
1795,0.3,0.4,0.8,20,QQQ,0.9977879293038724
1796,0.3,0.4,0.8,20,SPY,0.9998147358717084
1797,0.3,0.4,0.8,20,VGT,1.000477436541091
1798,0.3,0.4,0.8,20,XLI,0.9987995096296016
1799,0.3,0.4,0.8,40,AAPL,1.0025315812873032
1800,0.3,0.4,0.8,40,AMZN,1.0044364090093076
1801,0.3,0.4,0.8,40,DJIA,1.001081276226916
1802,0.3,0.4,0.8,40,QQQ,0.9998430517662968
1803,0.3,0.4,0.8,40,SPY,0.9999352778108328
1804,0.3,0.4,0.8,40,VGT,0.9986342434594692
1805,0.3,0.4,0.8,40,XLI,0.9995719553051712
1806,0.3,0.4,0.8,60,AAPL,1.0019487846525743
1807,0.3,0.4,0.8,60,AMZN,0.9967623279560992
1808,0.3,0.4,0.8,60,DJIA,1.0000119937243124
1809,0.3,0.4,0.8,60,QQQ,0.9997799081144898
1810,0.3,0.4,0.8,60,SPY,1.0010955171975746
1811,0.3,0.4,0.8,60,VGT,1.0008061520360445
1812,0.3,0.4,0.8,60,XLI,1.0007217241572934
1813,0.3,0.4,0.8,80,AAPL,1.002463760455122
1814,0.3,0.4,0.8,80,AMZN,1.0031159521778437
1815,0.3,0.4,0.8,80,DJIA,1.0011778014465256
1816,0.3,0.4,0.8,80,QQQ,0.9994023462200032
1817,0.3,0.4,0.8,80,SPY,1.0016427033891024
1818,0.3,0.4,0.8,80,VGT,0.9992268757495404
1819,0.3,0.4,0.8,80,XLI,1.000051395309663
1820,0.3,0.4,0.9,20,AAPL,0.9976551077062776
1821,0.3,0.4,0.9,20,AMZN,1.00102519703085
1822,0.3,0.4,0.9,20,DJIA,1.0006512228828637
1823,0.3,0.4,0.9,20,QQQ,0.9999762990214508
1824,0.3,0.4,0.9,20,SPY,1.0008122961112962
1825,0.3,0.4,0.9,20,VGT,0.9995156681231244
1826,0.3,0.4,0.9,20,XLI,1.0000574219992886
1827,0.3,0.4,0.9,40,AAPL,1.0029426972963222
1828,0.3,0.4,0.9,40,AMZN,0.9941813829719504
1829,0.3,0.4,0.9,40,DJIA,1.0004948029449257
1830,0.3,0.4,0.9,40,QQQ,1.0002716945757475
1831,0.3,0.4,0.9,40,SPY,1.000959731149348
1832,0.3,0.4,0.9,40,VGT,1.00032593117582
1833,0.3,0.4,0.9,40,XLI,0.9996413745344288
1834,0.3,0.4,0.9,60,AAPL,1.0024098341622552
1835,0.3,0.4,0.9,60,AMZN,0.99766529583275
1836,0.3,0.4,0.9,60,DJIA,1.0011160893073965
1837,0.3,0.4,0.9,60,QQQ,0.9992802773368232
1838,0.3,0.4,0.9,60,SPY,0.9995086335584296
1839,0.3,0.4,0.9,60,VGT,1.0016077042721407
1840,0.3,0.4,0.9,60,XLI,0.9995412603642224
1841,0.3,0.4,0.9,80,AAPL,1.003286001912387
1842,0.3,0.4,0.9,80,AMZN,0.9957026266535948
1843,0.3,0.4,0.9,80,DJIA,1.0001554824812302
1844,0.3,0.4,0.9,80,QQQ,0.9998838121432141
1845,0.3,0.4,0.9,80,SPY,1.0012980941348841
1846,0.3,0.4,0.9,80,VGT,1.0018716123389848
1847,0.3,0.4,0.9,80,XLI,0.9989049954144752
1848,0.3,0.5,0.7,20,AAPL,0.9964636509601108
1849,0.3,0.5,0.7,20,AMZN,0.9933768350288386
1850,0.3,0.5,0.7,20,DJIA,1.0004762980850872
1851,0.3,0.5,0.7,20,QQQ,0.9995314458039094
1852,0.3,0.5,0.7,20,SPY,1.0002068147594705
1853,0.3,0.5,0.7,20,VGT,0.9997542380130262
1854,0.3,0.5,0.7,20,XLI,1.0010705796477568
